Title,Price,Neighbourhood,Image URL,Posting URL,Property Type,Size,Rooms
Expo sud / terasse/ calme/,1 980 000 DH,"Gauthier à
   					Casablanca",https://www.mubawab-media.com/ad/7/904/218F/m/NJ2_75224748.jpeg,https://www.mubawab.ma/fr/a/7904218/expo-sud-terasse-calme-,,,
Magnifique studio de 46m2 au quartier Pal...,1 090 000 DH,"Palmier à
   					Casablanca",https://www.mubawab-media.com/ad/7/545/878F/m/UNADJUSTEDNONRAW_thumb_4530_32527220.jpg,https://www.mubawab.ma/fr/a/7545878/magnifique-studio-de-46m2-au-quartier-palmier,Appartement,"46
						m²",1 Pièce
Gauthier casablanca immeuble récent sans...,1 150 000 DH,"Gauthier à
   					Casablanca",https://www.mubawab-media.com/ad/7/930/776F/m/photo_0_76438367.jpeg,https://www.mubawab.ma/fr/a/7930776/gauthier-casablanca-immeuble-r%C3%A9cent-sans-vis-%C3%A0-vis-vente-au-4%C3%A8me-etage-d%E2%80%99un-tr%C3%A8s-bel-appartement-de-43m%C2%B2-titr%C3%A9s-1-salon-1-chambre-cuisine-s%C3%A9par%C3%A9e-parking-titr%C3%A9-de-13-m%C2%B2-1-150-000-dhs,Appartement,"53
						m²",1 Pièce
Appart 100m² res. Yasmine quartier saada...,730 000 DH,"Lissasfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/930/770F/m/IMG-20240304-WA0004_76437489.jpg,https://www.mubawab.ma/fr/a/7930770/appart-100m%C2%B2-res-yasmine-quartier-saada-lissasfa,Appartement,"100
						m²",4 Pièces
Appt Residence Fermée plein centre Casabl...,1 400 000 DH,"La Gironde à
   					Casablanca",https://www.mubawab-media.com/ad/7/758/007F/m/photo_0_53695031.jpg,https://www.mubawab.ma/fr/a/7758007/appt-residence-ferm%C3%A9e-plein-centre-casablanca-129m2,Appartement,"129
						m²",4 Pièces
Vente d'un bel appartement à Aïn Sebaâ. 2...,770 000 DH,"Aïn Sebaâ à
   					Casablanca",https://www.mubawab-media.com/ad/7/930/612F/m/photo_00_76421921.jpeg,https://www.mubawab.ma/fr/a/7930612/vente-d-un-bel-appartement-%C3%A0-a%C3%AFn-seba%C3%A2-2-pi%C3%A8ces-confortables-service-de-concierge-et-climatisation,Appartement,"78
						m²",2 Pièces
Appartement 125m,1 700 000 DH,"Racine Extension à
   					Casablanca",https://www.mubawab-media.com/ad/7/930/590F/m/2778cc01-86ad-4a24-9780-e6983bd5657d_76417629.jpeg,https://www.mubawab.ma/fr/a/7930590/appartement-125m,Appartement,"125
						m²",1 Pièce
Immeuble a louer ou a vendre Boulevar El...,8 200 000 DH,"Derb Koréa à
   					Casablanca",https://www.mubawab-media.com/ad/7/930/542F/m/Screenshot_20240606-202421_Facebook_76409172.jpg,https://www.mubawab.ma/fr/a/7930542/immeuble-a-louer-ou-a-vendre-boulevar-el-fida,Maison,"144
						m²",15 Pièces
Appartement 3 chambres et 3 facades,1 000 000 DH,"CIL (Hay Salam) à
   					Casablanca",https://www.mubawab-media.com/ad/7/930/498F/m/20230218_160234_76406669.jpg,https://www.mubawab.ma/fr/a/7930498/appartement-3-chambres-et-3-facades,Appartement,"100
						m²",1 Pièce
Luxe et raffinement pour cette villa à ve...,19 000 000 DH,"Californie à
   					Casablanca",https://www.mubawab-media.com/ad/7/866/680F/m/photo_0_75546788.jpg,https://www.mubawab.ma/fr/a/7866680/luxe-et-raffinement-pour-cette-villa-%C3%A0-vendre-a-californie,Villa,"1475
						m²",7 Pièces
Luxueuse villa neuve à Californie,17 000 000 DH,"Californie à
   					Casablanca",https://www.mubawab-media.com/ad/7/911/500F/m/photo_00_76405789.jpg,https://www.mubawab.ma/fr/a/7911500/luxueuse-villa-neuve-%C3%A0-californie,Villa,"603
						m²",7 Pièces
"Appartement à rénover, à vendre au centre...",750 000 DH,"Sidi Belyout à
   					Casablanca",https://www.mubawab-media.com/ad/7/930/482F/m/IMG-20240605-WA0038_76403503.jpg,https://www.mubawab.ma/fr/a/7930482/appartement-%C3%A0-r%C3%A9nover-%C3%A0-vendre-au-centre-ville,Appartement,"108
						m²",4 Pièces
Bel appartement à vendre à Racine,4 600 000 DH,"Racine à
   					Casablanca",https://www.mubawab-media.com/ad/7/930/448F/m/20240605_124446_76402547.jpg,https://www.mubawab.ma/fr/a/7930448/bel-appartement-%C3%A0-vendre-%C3%A0-racine,Appartement,"283
						m²",6 Pièces
Appart 143 m2 belvedere casablanca,1 600 000 DH,"Roches Noires à
   					Casablanca",https://www.mubawab-media.com/ad/7/922/457F/m/IMG-20190723-WA0007_75787694.jpg,https://www.mubawab.ma/fr/a/7922457/appart-143-m2-belvedere-casablanca,Appartement,"143
						m²",9 Pièces
Villa avec piscine Californie,15 000 000 DH,"Californie à
   					Casablanca",https://www.mubawab-media.com/ad/7/448/813F/m/1_25111211.jpg,https://www.mubawab.ma/fr/a/7448813/villa-avec-piscine-californie,Villa,"1187
						m²",10 Pièces
Joli appartement gauthier place olier,3 000 000 DH,"Gauthier à
   					Casablanca",https://www.mubawab-media.com/ad/7/250/704F/m/IMG-20221210-WA0023_41723688.jpg,https://www.mubawab.ma/fr/a/7250704/joli-appartement-gauthier-place-olier,Appartement,"248
						m²",8 Pièces
Villa a rafraichir Ain Diab Bel emplaceme...,9 000 000 DH,"Ain Diab à
   					Casablanca",https://www.mubawab-media.com/ad/7/533/732F/m/IMG-20220913-WA0054_31565386.jpg,https://www.mubawab.ma/fr/a/7533732/villa-a-rafraichir-ain-diab-bel-emplacement,Villa,"506
						m²",8 Pièces
Villa à vendre,Prix à consulter,"Maârif à
   					Casablanca",https://www.mubawab-media.com/ad/7/930/359F/m/457999_76398064.jpg,https://www.mubawab.ma/fr/a/7930359/villa-%C3%A0-vendre,,"202
						m²",5 Pièces
Splendide villa à vendre à Polo. Superfic...,12 000 000 DH,"Polo à
   					Casablanca",https://www.mubawab-media.com/ad/7/922/113F/m/photo_00_75761477.jpg,https://www.mubawab.ma/fr/a/7922113/splendide-villa-%C3%A0-vendre-%C3%A0-polo-superficie-620-m%C2%B2-places-de-parking-et-beau-jardin,Villa,"620
						m²",8 Pièces
Appartement avec terrasse à vendre à Gaut...,1 200 000 DH,"Gauthier à
   					Casablanca",https://www.mubawab-media.com/ad/7/927/136F/m/photo_00_76168116.jpg,https://www.mubawab.ma/fr/a/7927136/appartement-avec-terrasse-%C3%A0-vendre-%C3%A0-gauthier,Appartement,"60
						m²",3 Pièces
Luxueuse villa ultra moderne de 3000m2,50 000 000 DH,"Californie à
   					Casablanca",https://www.mubawab-media.com/ad/7/927/956F/m/photo_0_76250046.jpg,https://www.mubawab.ma/fr/a/7927956/luxueuse-villa-ultra-moderne-de-3000m2,Villa,"3000
						m²",10 Pièces
Appartement sur Q. Bourgogne proche d'Elb...,1 400 000 DH,"Anfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/930/288F/m/Image71_76395070.jpg,https://www.mubawab.ma/fr/a/7930288/appartement-sur-q-bourgogne-proche-d-elbilia,Appartement,"96
						m²",4 Pièces
Je mets en vente mon appartement très bon...,Prix à consulter,"Oulfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/930/267F/m/IMG-20220708-WA0000_76393077.jpg,https://www.mubawab.ma/fr/a/7930267/je-mets-en-vente-mon-appartement-tr%C3%A8s-bon-%C3%A9tat,Appartement,"80
						m²",2 Pièces
Appartement près de l'hôpital Cheikh Khal...,980 000 DH,"Oulfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/930/193F/m/IMG_3236_76389805.JPG,https://www.mubawab.ma/fr/a/7930193/appartement-pr%C3%A8s-de-l-h%C3%B4pital-cheikh-khalifa,Appartement,"88
						m²",6 Pièces
Superb Maison à Saisir / منزل رائع,650 000 DH,"Derb Salama à
   					Casablanca",https://www.mubawab-media.com/ad/7/655/062F/m/IMG-1155_42626744.jpg,https://www.mubawab.ma/fr/a/7655062/superb-maison-%C3%A0-saisir-%D9%85%D9%86%D8%B2%D9%84-%D8%B1%D8%A7%D8%A6%D8%B9,Maison,"100
						m²",4 Pièces
Villa vue sur mer a vendre a ain diab,7 800 000 DH,"Ain Diab à
   					Casablanca",https://www.mubawab-media.com/ad/7/930/147F/m/IMG-20240606-WA0023%281%29_76387578.jpg,https://www.mubawab.ma/fr/a/7930147/villa-vue-sur-mer-a-vendre-a-ain-diab,Villa,"502
						m²",7 Pièces
Jolie appartement a Racine,Prix à consulter,"Racine à
   					Casablanca",https://www.mubawab-media.com/ad/7/930/133F/m/PHOTO-2024-06-05-20-50-23%207_76387299.jpg,https://www.mubawab.ma/fr/a/7930133/jolie-appartement-a-racine,Appartement,"128
						m²",3 Pièces
Bel appart a belvedere,830 000 DH,"Belvédère à
   					Casablanca",https://www.mubawab-media.com/ad/7/927/560F/m/ph1_76386176.jpg,https://www.mubawab.ma/fr/a/7927560/bel-appart-a-belvedere,Appartement,"76
						m²",3 Pièces
A vendre villa 450m2 resid sécurisée Cali...,6 500 000 DH,"Californie à
   					Casablanca",https://www.mubawab-media.com/ad/7/125/348F/m/IMG-20210413-WA0050_7438099.jpg,https://www.mubawab.ma/fr/a/7125348/a-vendre-villa-450m2-resid-s%C3%A9curis%C3%A9e-californie,Villa,"450
						m²",8 Pièces
3 Chambres à vendre de 180 m² à CFC,4 250 000 DH,"Casablanca Finance City à
   					Casablanca",https://www.mubawab-media.com/ad/7/804/341F/m/IMG_7488_70936099.jpg,https://www.mubawab.ma/fr/a/7804341/3-chambres-%C3%A0-vendre-de-180-m%C2%B2-%C3%A0-cfc,Appartement,"180
						m²",4 Pièces
Hopitaux casa vend appart recent de 95 m²...,1 500 000 DH,"Les Hôpitaux à
   					Casablanca",https://www.mubawab-media.com/ad/7/650/472F/m/NOURRESKA_immobilier_vente_appartement_hopitaux_neuf%20%281%29_42239994.JPG,https://www.mubawab.ma/fr/a/7650472/hopitaux-casa-vend-appart-recent-de-95-m%C2%B2-moderne,Appartement,"95
						m²",3 Pièces
Luxueux Appart à vendre ou à louer 175m²...,3 200 000 DH,"Racine à
   					Casablanca",https://www.mubawab-media.com/ad/7/287/239F/m/IMG_20230415_142447_47671985.jpg,https://www.mubawab.ma/fr/a/7287239/luxueux-appart-%C3%A0-vendre-ou-%C3%A0-louer-175m%C2%B2-%C3%A0-racine-casa,Appartement,"175
						m²",6 Pièces
Appartement a vendre 167m à Triangle d'or...,2 900 000 DH,"Triangle d'Or à
   					Casablanca",https://www.mubawab-media.com/ad/7/639/698F/m/IMG_20230207_182522_41326797.jpg,https://www.mubawab.ma/fr/a/7639698/appartement-a-vendre-167m-%C3%A0-triangle-d-or-%C3%A0-casa,Appartement,"167
						m²",3 Pièces
Villa a vendre mitoyenne au royal golf d'...,15 500 000 DH,"Anfa Supérieur à
   					Casablanca",https://www.mubawab-media.com/ad/6/995/240F/m/b09d8142-d658-442f-a77c-f77380111da5_5790207.jpg,https://www.mubawab.ma/fr/a/6995240/villa-a-vendre-mitoyenne-au-royal-golf-d-anfa-,Villa,"1060
						m²",12 Pièces
Bel apt de 123m à vendre quartier Derb Gh...,1 500 000 DH,"Derb Ghalef à
   					Casablanca",https://www.mubawab-media.com/ad/7/915/401F/m/WhatsApp%20Image%202023-05-17%20at%2023.04.44%20%281%29_75294405.jpeg,https://www.mubawab.ma/fr/a/7915401/bel-apt-de-123m-%C3%A0-vendre-quartier-derb-ghalef,Appartement,"123
						m²",3 Pièces
Appartement à l'achat à Beausite. Surface...,Prix à consulter,"Beausite à
   					Casablanca",https://www.mubawab-media.com/ad/7/929/881F/m/photo_00_76365357.jpeg,https://www.mubawab.ma/fr/a/7929881/appartement-%C3%A0-l-achat-%C3%A0-beausite-surface-totale-99-m%C2%B2-belle-terrasse-et-jardin,Appartement,"99
						m²",2 Pièces
Duplex haut standing à vendre à Ain Diab,6 300 000 DH,"Ain Diab à
   					Casablanca",https://www.mubawab-media.com/ad/7/823/020F/m/photo_00_61749035.jpg,https://www.mubawab.ma/fr/a/7823020/duplex-haut-standing-%C3%A0-vendre-%C3%A0-ain-diab,Appartement,"340
						m²",8 Pièces
Superbe appartement à vendre à Sidi Othma...,600 000 DH,"Sidi Othmane à
   					Casablanca",https://www.mubawab-media.com/ad/7/929/875F/m/IMG-20240605-WA0139_76365098.jpg,https://www.mubawab.ma/fr/a/7929875/superbe-appartement-%C3%A0-vendre-%C3%A0-sidi-othmane-3-grandes-pi%C3%A8ces-,,"70
						m²",3 Pièces
Appartement 130m A Palmier Proche Paul,1 290 000 DH,"Palmier à
   					Casablanca",https://www.mubawab-media.com/ad/7/921/650F/m/IMG-20240524-WA0012_75710122.jpg,https://www.mubawab.ma/fr/a/7921650/appartement-130m-a-palmier-proche-paul,Appartement,"130
						m²",3 Pièces
Maison de luxe à vendre à Ain Chock. 7 ch...,4 400 000 DH,"Ain Chock à
   					Casablanca",https://www.mubawab-media.com/ad/7/929/852F/m/photo_00_76364172.jpeg,https://www.mubawab.ma/fr/a/7929852/maison-de-luxe-%C3%A0-vendre-%C3%A0-ain-chock-7-chambres-agr%C3%A9ables-terrasse-et-jardin,Villa,"252
						m²",10 Pièces
Joli appartement à vendre à Racine,2 500 000 DH,"Triangle d'Or à
   					Casablanca",https://www.mubawab-media.com/ad/7/929/839F/m/IMG-20240530-WA0048_76363218.jpg,https://www.mubawab.ma/fr/a/7929839/joli-appartement-%C3%A0-vendre-%C3%A0-racine,Appartement,"173
						m²",5 Pièces
Superbe appartement à vendre à Bourgogne...,1 998 000 DH,"Bourgogne Ouest à
   					Casablanca",https://www.mubawab-media.com/ad/7/929/831F/m/photo_00_76362452.jpeg,https://www.mubawab.ma/fr/a/7929831/superbe-appartement-%C3%A0-vendre-%C3%A0-bourgogne-ouest-2-pi%C3%A8ces-concierge-et-climatisation,Appartement,"111
						m²",2 Pièces
Vente d'un bel appartement à Les princess...,Prix à consulter,"Les princesses à
   					Casablanca",https://www.mubawab-media.com/ad/7/929/807F/m/photo_00_76360193.jpg,https://www.mubawab.ma/fr/a/7929807/vente-d-un-bel-appartement-%C3%A0-les-princesses-surface-totale-117-m%C2%B2-meubl%C3%A9,Appartement,"117
						m²",3 Pièces
"SOMPTUEUX appartement à vendre, RACINE",4 300 000 DH,"Racine à
   					Casablanca",https://www.mubawab-media.com/ad/7/879/219F/m/P1_69895359.jpg,https://www.mubawab.ma/fr/a/7879219/somptueux-appartement-%C3%A0-vendre-racine,Appartement,"253
						m²",5 Pièces
"Beau duplex à vendre, avec terrasse, gaut...",5 000 000 DH,"Gauthier à
   					Casablanca",https://www.mubawab-media.com/ad/7/921/223F/m/P1_75662973.jpg,https://www.mubawab.ma/fr/a/7921223/beau-duplex-%C3%A0-vendre-avec-terrasse-gauthier,Appartement,"290
						m²",6 Pièces
"SPACIEUX appartement à vendre, MAARIF EXT...",1 630 000 DH,"Maârif Extension à
   					Casablanca",https://www.mubawab-media.com/ad/7/889/646F/m/P1_75729540.jpeg,https://www.mubawab.ma/fr/a/7889646/spacieux-appartement-%C3%A0-vendre-maarif-extension,Appartement,"163
						m²",5 Pièces
Appartement à vendre Palmier / Casablanca,1 600 000 DH,"Anfa Supérieur à
   					Casablanca",https://www.mubawab-media.com/ad/7/929/651F/m/WhatsApp%20Image%202024-06-02%20at%2019.42.29_76351878.jpeg,https://www.mubawab.ma/fr/a/7929651/appartement-%C3%A0-vendre-palmier-casablanca,Appartement,"122
						m²",4 Pièces
Très bel appartement racine rond point sp...,3 350 000 DH,"Racine à
   					Casablanca",https://www.mubawab-media.com/ad/7/461/138F/m/photo_0_26100519.jpg,https://www.mubawab.ma/fr/a/7461138/tr%C3%A8s-bel-appartement-racine-rond-point-sport,Appartement,"185
						m²",7 Pièces
Très bel appartment meublé quartier Al Ma...,3 500 000 DH,"Hay Hassani à
   					Casablanca",https://www.mubawab-media.com/ad/7/847/542F/m/photo_00_65427167.jpg,https://www.mubawab.ma/fr/a/7847542/tr%C3%A8s-bel-appartment-meubl%C3%A9-quartier-al-maz,Appartement,"200
						m²",6 Pièces
Très bel appartement vide sur mer,6 200 000 DH,"Ain Diab à
   					Casablanca",https://www.mubawab-media.com/ad/7/501/279F/m/photo_0_29298658.jpg,https://www.mubawab.ma/fr/a/7501279/tr%C3%A8s-bel-appartement-vide-sur-mer,Appartement,"220
						m²",7 Pièces
Très belle villa dans 1 résidence sécuris...,8 300 000 DH,"Californie à
   					Casablanca",https://www.mubawab-media.com/ad/7/773/002F/m/photo_0_55463558.jpg,https://www.mubawab.ma/fr/a/7773002/tr%C3%A8s-belle-villa-dans-1-r%C3%A9sidence-s%C3%A9curis%C3%A9e-calofornie,Villa,"455
						m²",9 Pièces
Villa Oasis belle situation a renover,16 000 000 DH,"Oasis à
   					Casablanca",https://www.mubawab-media.com/ad/7/798/050F/m/photo_00_58754189.jpg,https://www.mubawab.ma/fr/a/7798050/villa-oasis-belle-situation-a-renover,Villa,"1280
						m²",8 Pièces
Très beau loft Gauthier,2 500 000 DH,"Gauthier à
   					Casablanca",https://www.mubawab-media.com/ad/7/844/739F/m/photo_00_65060331.jpg,https://www.mubawab.ma/fr/a/7844739/tr%C3%A8s-beau-loft-gauthier,Appartement,"160
						m²",3 Pièces
Appartement a roche noir,Prix à consulter,"Roches Noires à
   					Casablanca",https://www.mubawab-media.com/ad/7/929/638F/m/d068abb4-3836-4971-8b82-0de91c565402_76351281.jpg,https://www.mubawab.ma/fr/a/7929638/appartement-a-roche-noir,Appartement,"80
						m²",3 Pièces
Superbe appartement à vendre à Mers Sulta...,13 000 DH,"Mers Sultan à
   					Casablanca",https://www.mubawab-media.com/ad/7/929/585F/m/photo_00_76349856.jpg,https://www.mubawab.ma/fr/a/7929585/superbe-appartement-%C3%A0-vendre-%C3%A0-mers-sultan-3-pi%C3%A8ces-confortables-ascenseur-et-stationnement-,Appartement,"132
						m²",3 Pièces
Vente un joli appartement de très haut st...,2 334 000 DH,"Les Hôpitaux à
   					Casablanca",https://www.mubawab-media.com/ad/7/755/166F/m/1_53310640.jpg,https://www.mubawab.ma/fr/a/7755166/vente-un-joli-appartement-de-tr%C3%A8s-haut-standing,Appartement,"112
						m²",4 Pièces
Appartement à vendre à Sidi Moumen. Super...,500 000 DH,"Sidi Moumen à
   					Casablanca",https://www.mubawab-media.com/ad/7/926/734F/m/IMG-20240527-WA0070_76131509.jpg,https://www.mubawab.ma/fr/a/7926734/appartement-%C3%A0-vendre-%C3%A0-sidi-moumen-superficie-64-m%C2%B2-porte-blind%C3%A9e-salon-marocain-,Appartement,"64
						m²",3 Pièces
Dernieres opportunites a saisir prix imba...,731 000 DH,"Belvédère à
   					Casablanca",https://www.mubawab-media.com/ad/7/724/183F/m/IMG-20230626-WA0079_50123778.jpg,https://www.mubawab.ma/fr/a/7724183/dernieres-opportunites-a-saisir-prix-imbattable,Appartement,"86
						m²",3 Pièces
Appartement à vendre a benejdia,1 300 000 DH,"Centre Ville à
   					Casablanca",https://www.mubawab-media.com/ad/7/644/128F/m/IMG-20230215-WA0008_41730684.jpg,https://www.mubawab.ma/fr/a/7644128/appartement-%C3%A0-vendre-a-benejdia,Appartement,"98
						m²",3 Pièces
Appartement avec terrasse à vendre à Mers...,5 200 000 DH,"Mers Sultan à
   					Casablanca",https://www.mubawab-media.com/ad/7/898/741F/m/photo_00_73308258.jpg,https://www.mubawab.ma/fr/a/7898741/appartement-avec-terrasse-%C3%A0-vendre-%C3%A0-mers-sultan,Appartement,"200
						m²",6 Pièces
Bel appartement à vendre au quartier les...,1 950 000 DH,"Les princesses à
   					Casablanca",https://www.mubawab-media.com/ad/7/912/829F/m/photo_0_75025846.jpg,https://www.mubawab.ma/fr/a/7912829/bel-appartement-%C3%A0-vendre-au-quartier-les-princesses-casablanca,Appartement,"105
						m²",4 Pièces
Villa R1 à vendre au quartier Les Oranger...,7 300 000 DH,"Sidi Maarouf à
   					Casablanca",https://www.mubawab-media.com/ad/7/929/369F/m/%C3%80%20louerVENDRE_76342160.png,https://www.mubawab.ma/fr/a/7929369/villa-r1-%C3%A0-vendre-au-quartier-les-orangers,Villa,"300
						m²",16 Pièces
Villa commerciale 403m² à vendre sur Gran...,12 000 000 DH,"CIL (Hay Salam) à
   					Casablanca",https://www.mubawab-media.com/ad/7/544/573F/m/whatsapp-image-2022-12-20-at-09.36.55-%281%29_46630870.jpeg,https://www.mubawab.ma/fr/a/7544573/villa-commerciale-403m%C2%B2-%C3%A0-vendre-sur-grand-boulevard,Villa,"403
						m²",8 Pièces
Belle appart a hay laymoun,700 000 DH,"Laymoune à
   					Casablanca",https://www.mubawab-media.com/ad/7/929/319F/m/IMG-20200528-WA0008_76340082.jpg,https://www.mubawab.ma/fr/a/7929319/belle-appart-a-hay-laymoun,Appartement,"58
						m²",2 Pièces
Vente d'un bel appartement à Maârif. Surf...,Prix à consulter,"Maârif à
   					Casablanca",https://www.mubawab-media.com/ad/7/929/273F/m/WhatsApp%20Image%202024-04-15%20at%2010.59.33_76338916.jpeg,https://www.mubawab.ma/fr/a/7929273/vente-d-un-bel-appartement-%C3%A0-ma%C3%A2rif-surface-totale-150-m%C2%B2-ascenseur-et-terrasse-,Appartement,"150
						m²",4 Pièces
Appartement à vendre 85 m 2 Chambres Hay...,900 000 DH,"Sidi El Khadir à
   					Casablanca",https://www.mubawab-media.com/ad/7/929/232F/m/4713e8a9-cc65-448b-b90e-b18c8ea12870_76338337.jpeg,https://www.mubawab.ma/fr/a/7929232/appartement-%C3%A0-vendre-85-m-2-chambres-hay-hassani,Appartement,"85
						m²",2 Pièces
Appartement en vente à Burger. Superficie...,1 470 000 DH,"Burger à
   					Casablanca",https://www.mubawab-media.com/ad/7/902/664F/m/photo_0_73833270.jpeg,https://www.mubawab.ma/fr/a/7902664/appartement-en-vente-%C3%A0-burger-superficie-168-m%C2%B2-prestation-de-conciergerie,Appartement,"168
						m²",3 Pièces
Superbe appartement avec terrasse / 3 cha...,2 350 000 DH,"Californie à
   					Casablanca",https://www.mubawab-media.com/ad/7/913/404F/m/IMG_8863-scaled_75223616.jpg,https://www.mubawab.ma/fr/a/7913404/superbe-appartement-avec-terrasse-3-chambres-californie,Appartement,"146
						m²",3 Chambres
